hotelKey,chain,spiritCode,name_en,brand_en,regionCode,countryCode,city_en,rateWindowStartDate,rateWindowEndDate,rateWindowNights,officialDynamicRateAvailable,officialDynamicAverageRateLocal,officialDynamicAverageCurrency,officialDynamicAverageBasis,officialDynamicAverageSampleCount,taxInclusiveAverageRateLocal,preTaxAverageRateLocal,taxAndFeeAverageAmountLocal,taxAndFeeAverageRate,taxBreakdownAvailable,taxInclusiveRateKind,taxEstimateUsed,taxEstimateBasis,tax1Name,tax1Rate,tax1AmountLocal,tax2Name,tax2Rate,tax2AmountLocal,windowAverageRateLocal,windowPreTaxAverageRateLocal,windowMinRateLocal,windowMaxRateLocal,weekdayAverageRateLocal,weekendAverageRateLocal,weekdayPreTaxAverageRateLocal,weekendPreTaxAverageRateLocal,weekdaySampleCount,weekendSampleCount,currentOfficialLeadRateLocal,currentOfficialLeadRateFmt,rateStatus,rateSource,rateCaveat,fetchedAt,propertySiteURL_en
Hilton:HILTON-URCURHX,Hilton,HILTON-URCURHX,Hampton by Hilton Urumqi International Airport,Hampton by Hilton,MAINLAND_CN,CN,Urumqi,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,430,,,false,,false,,,,,,,,,,,,,,,,0,0,430,¥430,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/urcurhx-hampton-urumqi-international-airport/
Hilton:HILTON-URCIDHX,Hilton,HILTON-URCIDHX,Hampton by Hilton Urumqi Midong,Hampton by Hilton,MAINLAND_CN,CN,Urumqi,2026-05-25,2026-05-31,7,false,,CNY,not_available,0,,,,,false,,false,,,,,,,,,,,,,,,,0,0,,,hilton_extract_no_numeric_lead_rate,hilton_official_hotel_summary_extract,Hilton official extract row has no numeric leadRate.lowest amount.,2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/urcidhx-hampton-urumqi-midong/
Hilton:HILTON-URCBJGI,Hilton,HILTON-URCBJGI,Hilton Garden Inn Urumqi Beijing South Road,Hilton Garden Inn,MAINLAND_CN,CN,Urumqi,2026-05-25,2026-05-31,7,false,,CNY,not_available,0,,,,,false,,false,,,,,,,,,,,,,,,,0,0,,,hilton_extract_no_numeric_lead_rate,hilton_official_hotel_summary_extract,Hilton official extract row has no numeric leadRate.lowest amount.,2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/urcbjgi-hilton-garden-inn-urumqi-beijing-south-road/
Hilton:HILTON-URCEXGI,Hilton,HILTON-URCEXGI,Hilton Garden Inn Urumqi Exhibition Center,Hilton Garden Inn,MAINLAND_CN,CN,Urumqi,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,370,,,false,,false,,,,,,,,,,,,,,,,0,0,370,¥370,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/urcexgi-hilton-garden-inn-urumqi-exhibition-center/
Hilton:HILTON-URCRSGI,Hilton,HILTON-URCRSGI,Hilton Garden Inn Urumqi Railway Station,Hilton Garden Inn,MAINLAND_CN,CN,Urumqi,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,441,,,false,,false,,,,,,,,,,,,,,,,0,0,441,¥441,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/urcrsgi-hilton-garden-inn-urumqi-railway-station/
Hilton:HILTON-URCHHHI,Hilton,HILTON-URCHHHI,Hilton Urumqi,Hilton Hotels & Resorts,MAINLAND_CN,CN,Urumqi,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,716,,,false,,false,,,,,,,,,,,,,,,,0,0,716,¥716,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/urchhhi-hilton-urumqi/
Hilton:HILTON-WXJXADI,Hilton,HILTON-WXJXADI,DoubleTree Resort by Hilton Hainan – Xinglong Lakeside,DoubleTree by Hilton,MAINLAND_CN,CN,Wanning,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,393,,,false,,false,,,,,,,,,,,,,,,,0,0,393,¥393,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wxjxadi-doubletree-resort-hainan-xinglong-lakeside/
Hilton:HILTON-WEFAXHX,Hilton,HILTON-WEFAXHX,Hampton by Hilton Anqiu,Hampton by Hilton,MAINLAND_CN,CN,Weifang,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,341,,,false,,false,,,,,,,,,,,,,,,,0,0,341,¥341,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wefaxhx-hampton-anqiu/
Hilton:HILTON-WEFERHX,Hilton,HILTON-WEFERHX,Hampton by Hilton Qingzhou,Hampton by Hilton,MAINLAND_CN,CN,Weifang,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,395,,,false,,false,,,,,,,,,,,,,,,,0,0,395,¥395,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/weferhx-hampton-qingzhou/
Hilton:HILTON-WEFTAHX,Hilton,HILTON-WEFTAHX,Hampton by Hilton Weifang City Center,Hampton by Hilton,MAINLAND_CN,CN,Weifang,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,325,,,false,,false,,,,,,,,,,,,,,,,0,0,325,¥325,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/weftahx-hampton-weifang-city-center/
Hilton:HILTON-WEFFAHX,Hilton,HILTON-WEFFAHX,Hampton by Hilton Weifang Weicheng,Hampton by Hilton,MAINLAND_CN,CN,Weifang,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,405,,,false,,false,,,,,,,,,,,,,,,,0,0,405,¥405,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/weffahx-hampton-weifang-weicheng/
Hilton:HILTON-WEHWHDI,Hilton,HILTON-WEHWHDI,DoubleTree by Hilton Weihai,DoubleTree by Hilton,MAINLAND_CN,CN,Weihai,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,444,,,false,,false,,,,,,,,,,,,,,,,0,0,444,¥444,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wehwhdi-doubletree-weihai/
Hilton:HILTON-WEHAIHX,Hilton,HILTON-WEHAIHX,Hampton by Hilton Rongcheng,Hampton by Hilton,MAINLAND_CN,CN,Weihai,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,405,,,false,,false,,,,,,,,,,,,,,,,0,0,405,¥405,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wehaihx-hampton-rongcheng/
Hilton:HILTON-WEHCTHX,Hilton,HILTON-WEHCTHX,Hampton by Hilton Torch Eighth Street Weihai International Bathing Beach,Hampton by Hilton,MAINLAND_CN,CN,Weihai,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,378,,,false,,false,,,,,,,,,,,,,,,,0,0,378,¥378,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wehcthx-hampton-torch-eighth-street-weihai-international-bathing-beach/
Hilton:HILTON-HAKWEHI,Hilton,HILTON-HAKWEHI,Hilton Wenchang,Hilton Hotels & Resorts,MAINLAND_CN,CN,Wenchang City,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,442,,,false,,false,,,,,,,,,,,,,,,,0,0,442,¥442,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/hakwehi-hilton-wenchang/
Hilton:HILTON-WNZCNDI,Hilton,HILTON-WNZCNDI,DoubleTree by Hilton Cangnan,DoubleTree by Hilton,MAINLAND_CN,CN,Wenzhou,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,417,,,false,,false,,,,,,,,,,,,,,,,0,0,417,¥417,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wnzcndi-doubletree-cangnan/
Hilton:HILTON-WNZOKHX,Hilton,HILTON-WNZOKHX,Hampton by Hilton Wenzhou Yueqing,Hampton by Hilton,MAINLAND_CN,CN,Wenzhou,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,375,,,false,,false,,,,,,,,,,,,,,,,0,0,375,¥375,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wnzokhx-hampton-wenzhou-yueqing/
Hilton:HILTON-WNZWHHI,Hilton,HILTON-WNZWHHI,Hilton Wenzhou,Hilton Hotels & Resorts,MAINLAND_CN,CN,Wenzhou,2026-05-25,2026-05-31,7,false,,CNY,not_available,0,,,,,false,,false,,,,,,,,,,,,,,,,0,0,,,hilton_extract_no_numeric_lead_rate,hilton_official_hotel_summary_extract,Hilton official extract row has no numeric leadRate.lowest amount.,2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wnzwhhi-hilton-wenzhou/
Hilton:HILTON-WNZCCHI,Hilton,HILTON-WNZCCHI,Hilton Wenzhou City Center,Hilton Hotels & Resorts,MAINLAND_CN,CN,Wenzhou,2026-05-25,2026-05-31,7,false,,CNY,not_available,0,,,,,false,,false,,,,,,,,,,,,,,,,0,0,,,hilton_extract_no_numeric_lead_rate,hilton_official_hotel_summary_extract,Hilton official extract row has no numeric leadRate.lowest amount.,2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wnzcchi-hilton-wenzhou-city-center/
Hilton:HILTON-WNZOUHT,Hilton,HILTON-WNZOUHT,Home2 Suites by Hilton Wenzhou Wencheng,Home2 Suites by Hilton,MAINLAND_CN,CN,Wenzhou,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,377,,,false,,false,,,,,,,,,,,,,,,,0,0,377,¥377,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wnzouht-home2-suites-wenzhou-wencheng/
Hilton:HILTON-WNZINHT,Hilton,HILTON-WNZINHT,Home2 Suites by Hilton Wenzhou Yongjia,Home2 Suites by Hilton,MAINLAND_CN,CN,Wenzhou,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,351,,,false,,false,,,,,,,,,,,,,,,,0,0,351,¥351,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wnzinht-home2-suites-wenzhou-yongjia/
Hilton:HILTON-WUHCEHX,Hilton,HILTON-WUHCEHX,Hampton by Hilton Wuhan Baishazhou Avenue,Hampton by Hilton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,460,,,false,,false,,,,,,,,,,,,,,,,0,0,460,¥460,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wuhcehx-hampton-wuhan-baishazhou-avenue/
Hilton:HILTON-WUHWCHX,Hilton,HILTON-WUHWCHX,Hampton by Hilton Wuhan East Lake Chuhe Hanjie,Hampton by Hilton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,462,,,false,,false,,,,,,,,,,,,,,,,0,0,462,¥462,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wuhwchx-hampton-wuhan-east-lake-chuhe-hanjie/
Hilton:HILTON-WUHUHHX,Hilton,HILTON-WUHUHHX,Hampton by Hilton Wuhan East Lake Optics Valley,Hampton by Hilton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,419,,,false,,false,,,,,,,,,,,,,,,,0,0,419,¥419,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wuhuhhx-hampton-wuhan-east-lake-optics-valley/
Hilton:HILTON-WUHGUHX,Hilton,HILTON-WUHGUHX,Hampton by Hilton Wuhan Guanggu First Road,Hampton by Hilton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,413,,,false,,false,,,,,,,,,,,,,,,,0,0,413,¥413,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wuhguhx-hampton-wuhan-guanggu-first-road/
Hilton:HILTON-WUHHNHX,Hilton,HILTON-WUHHNHX,Hampton by Hilton Wuhan Huashiyuan North Road,Hampton by Hilton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,403,,,false,,false,,,,,,,,,,,,,,,,0,0,403,¥403,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wuhhnhx-hampton-wuhan-huashiyuan-north-road/
Hilton:HILTON-WUHENHX,Hilton,HILTON-WUHENHX,Hampton by Hilton Wuhan International Plaza,Hampton by Hilton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,440,,,false,,false,,,,,,,,,,,,,,,,0,0,440,¥440,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wuhenhx-hampton-wuhan-international-plaza/
Hilton:HILTON-WUHBSHX,Hilton,HILTON-WUHBSHX,Hampton by Hilton Wuhan Jiangxia,Hampton by Hilton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,403,,,false,,false,,,,,,,,,,,,,,,,0,0,403,¥403,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wuhbshx-hampton-wuhan-jiangxia/
Hilton:HILTON-WUHBBHX,Hilton,HILTON-WUHBBHX,Hampton by Hilton Wuhan Jingkai,Hampton by Hilton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,425,,,false,,false,,,,,,,,,,,,,,,,0,0,425,¥425,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wuhbbhx-hampton-wuhan-jingkai/
Hilton:HILTON-WUHTSHX,Hilton,HILTON-WUHTSHX,Hampton by Hilton Wuhan OVCEC,Hampton by Hilton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,436,,,false,,false,,,,,,,,,,,,,,,,0,0,436,¥436,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wuhtshx-hampton-wuhan-ovcec/
Hilton:HILTON-WUHOOHX,Hilton,HILTON-WUHOOHX,Hampton by Hilton Wuhan Qiaokou Gutian,Hampton by Hilton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,false,,CNY,not_available_tax_inclusive,0,,405,,,false,,false,,,,,,,,,,,,,,,,0,0,405,¥405,available_current_lead_rate_tax_unknown,hilton_official_hotel_summary_extract_leadRate.lowest,"This is a daily official current lead-rate snapshot, but the extract does not expose stay dates or tax-inclusive final price. It is retained as preTaxAverageRateLocal/currentOfficialLeadRateLocal and excluded from the final tax-inclusive average.",2026-05-24T11:46:23.624Z,https://www.hilton.com/en/hotels/wuhoohx-hampton-wuhan-qiaokou-gutian/
