chain,spiritCode,name_en,brand_en,regionCode,countryCode,city_en,address1_en,latitude,longitude,propertySiteURL_en,rateDataAvailable,approxAnnualAverageRateLocal,approxAnnualAverageRateCurrency,approxAnnualAverageRateBasis,approxAnnualAverageRateSampleCount,currentOfficialLeadRateLocal,currentOfficialLeadRateFmt,currentOfficialLeadRatePlanCode,currentOfficialLeadRatePlanName,rateDataCaveat
Hilton,HILTON-FUOFNDI,DoubleTree by Hilton Foshan Nanhai,DoubleTree by Hilton,MAINLAND_CN,CN,Foshan,"He Hua Shengshi Development Plaza, Foshan, China",23.107,113.176551,https://www.hilton.com/en/hotels/fuofndi-doubletree-foshan-nanhai/,true,387,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,387,¥387,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUONEHX,Hampton by Hilton Foshan Dali,Hampton by Hilton,MAINLAND_CN,CN,Foshan,"Liyuan Road, Dali Town,, Foshan, China",23.111649,113.123663,https://www.hilton.com/en/hotels/fuonehx-hampton-foshan-dali/,true,407,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,407,¥407,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUODIHX,Hampton by Hilton Foshan Nanhai Movie and TV Town,Hampton by Hilton,MAINLAND_CN,CN,Foshan,"Jinhui Plaza, No.39 Songshi Road,, Foshan, China",23.152193,113.109963,https://www.hilton.com/en/hotels/fuodihx-hampton-foshan-nanhai-movie-and-tv-town/,true,362,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,362,¥362,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOSRHX,Hampton by Hilton Foshan Sanlong Bay,Hampton by Hilton,MAINLAND_CN,CN,Foshan,"No.28 Shugang Road,, Foshan, China",23.005739,113.23294,https://www.hilton.com/en/hotels/fuosrhx-hampton-foshan-sanlong-bay/,true,385,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,385,¥385,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CANFSHX,Hampton by Hilton Foshan Sanshui,Hampton by Hilton,MAINLAND_CN,CN,Foshan,"8 Xiqing Ave,, Foshan, China",23.176,112.8636907,https://www.hilton.com/en/hotels/canfshx-hampton-foshan-sanshui/,true,395,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,395,¥395,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOFOHX,Hampton by Hilton Foshan Shunde Beijiao,Hampton by Hilton,MAINLAND_CN,CN,Foshan,"No.5 Tianning Road, Beijiao Town,, Foshan, China",22.936525,113.213831,https://www.hilton.com/en/hotels/fuofohx-hampton-foshan-shunde-beijiao/,true,461,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,461,¥461,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOXFHX,Hampton by Hilton Foshan Shunde Chencun,Hampton by Hilton,MAINLAND_CN,CN,Foshan,"Unit2, Building1, Ruixingchuanxiang, Foshan, China",22.94778,113.231065,https://www.hilton.com/en/hotels/fuoxfhx-hampton-foshan-shunde-chencun/,true,395,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,395,¥395,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOSDHX,Hampton by Hilton Foshan Shunde Jun'an,Hampton by Hilton,MAINLAND_CN,CN,Foshan,"NO.6,Taian Road ,Jun'an, Foshan, China",22.698495,113.168469,https://www.hilton.com/en/hotels/fuosdhx-hampton-foshan-shunde-junan/,true,389,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,389,¥389,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOSHHX,Hampton by Hilton Foshan West Station,Hampton by Hilton,MAINLAND_CN,CN,Foshan,"8 Shui'an St, Luocun, Shishan Town,, Foshan, China",23.0620509,113.0461692,https://www.hilton.com/en/hotels/fuoshhx-hampton-foshan-west-station/,true,349,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,349,¥349,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOHXHX,Hampton by Hilton Foshan Xiqiao Mountain,Hampton by Hilton,MAINLAND_CN,CN,Foshan,"No.2 Jinhu Ave,, Foshan, China",22.938517352,112.9637201639,https://www.hilton.com/en/hotels/fuohxhx-hampton-foshan-xiqiao-mountain/,true,494,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,494,¥494,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOMGHX,Hampton by Hilton Shunde Longjiang,Hampton by Hilton,MAINLAND_CN,CN,Foshan,"No.96 Longzhou West Road,, Foshan, China",22.867204,113.078243,https://www.hilton.com/en/hotels/fuomghx-hampton-shunde-longjiang/,true,496,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,496,¥496,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOCDHI,Hilton Foshan,Hilton Hotels & Resorts,MAINLAND_CN,CN,Foshan,"127 Lingnan Nth Ave, Chancheng, Foshan, China",22.986083,113.123806,https://www.hilton.com/en/hotels/fuocdhi-hilton-foshan/,true,406,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,406,¥406,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOHIHI,Hilton Foshan Shunde,Hilton Hotels & Resorts,MAINLAND_CN,CN,Foshan,"No.67 Guizhou Avenue, Foshan, China",22.7612300245,113.270887464,https://www.hilton.com/en/hotels/fuohihi-hilton-foshan-shunde/,true,476,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,476,¥476,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOGIGI,Hilton Garden Inn Foshan,Hilton Garden Inn,MAINLAND_CN,CN,Foshan,"No. 20, Guilanzhong Road, Guicheng, Foshan, China",23.04525,113.15638,https://www.hilton.com/en/hotels/fuogigi-hilton-garden-inn-foshan/,true,338,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,338,¥338,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOECGI,Hilton Garden Inn Foshan Tanzhou ICEC,Hilton Garden Inn,MAINLAND_CN,CN,Foshan,"Lingzhan Building, NO.2 Gongzhan Road,, Foshan, China",22.950979,113.177373,https://www.hilton.com/en/hotels/fuoecgi-hilton-garden-inn-foshan-tanzhou-icec/,false,,CNY,not_available_from_current_official_public_source,0,,,,,Hilton extract row has no leadRate.lowest object.
Hilton,HILTON-FUOJIHT,Home2 Suites by Hilton Foshan Jiujiang,Home2 Suites by Hilton,MAINLAND_CN,CN,Foshan,"48 West Rulin Road, Jiujiang Town,, Foshan, China",22.834017,113.011971,https://www.hilton.com/en/hotels/fuojiht-home2-suites-by-hilton-foshan-jiujiang/,true,377,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,377,¥377,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOYHHT,Home2 Suites by Hilton Foshan Lishui,Home2 Suites by Hilton,MAINLAND_CN,CN,Foshan,"6th Floor,Building 2, Lishui Galaxy, Foshan, China",23.170758,113.148334,https://www.hilton.com/en/hotels/fuoyhht-home2-suites-by-hilton-foshan-lishui/,true,352,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,352,¥352,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-JNZFUHX,Hampton by Hilton Fuxin,Hampton by Hilton,MAINLAND_CN,CN,Fuxin,"No.78 Renmin Street, Fuxin, China",42.020652,121.682379,https://www.hilton.com/en/hotels/jnzfuhx-hampton-fuxin/,true,402,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,402,¥402,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-HFEFGHX,Hampton by Hilton Fuyang Guomao,Hampton by Hilton,MAINLAND_CN,CN,Fuyang,"No.18 Yingzhou North Rd,, Fuyang, China",32.905519,115.825526,https://www.hilton.com/en/hotels/hfefghx-hampton-fuyang-guomao/,true,305,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,305,¥305,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUGTHHT,Home2 Suites by Hilton Fuyang Taihe,Home2 Suites by Hilton,MAINLAND_CN,CN,Fuyang,"Taihe Zheshang International Trade City, Taihe County, Fuyang City, Anhui Province, Fuyang, China",33.202559,115.61414,https://www.hilton.com/en/hotels/fugthht-home2-suites-fuyang-taihe/,true,295,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,295,¥295,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-KHNFZDI,DoubleTree by Hilton Jiangxi Fuzhou,DoubleTree by Hilton,MAINLAND_CN,CN,Fuzhou,"2466 Wang Anshi Avenue, High Tech Z, Fuzhou, China",27.5617,116.2111,https://www.hilton.com/en/hotels/khnfzdi-doubletree-jiangxi-fuzhou/,true,310,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,310,¥310,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FOCZBHX,Hampton by Hilton Fuzhou Jin'an Wuliting,Hampton by Hilton,MAINLAND_CN,CN,Fuzhou,"No. 7, Zhubao Road, Fuzhou, China",26.074621,119.331332,https://www.hilton.com/en/hotels/foczbhx-hampton-fuzhou-jinan-wuliting/,false,,CNY,not_available_from_current_official_public_source,0,,,,,Hilton extract row has no leadRate.lowest object.
Hilton,HILTON-FOCHXHX,Hampton by Hilton Fuzhou Software Park,Hampton by Hilton,MAINLAND_CN,CN,Fuzhou,"Building2 Zone F Town Software Park, Fuzhou, China",26.09923,119.24469,https://www.hilton.com/en/hotels/fochxhx-hampton-fuzhou-software-park/,true,403,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,403,¥403,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FOCUZHX,Hampton by Hilton Fuzhou Wusi Road,Hampton by Hilton,MAINLAND_CN,CN,Fuzhou,"No.252 Wusi Road, Gulou District, Fuzhou, China",26.100712,119.305764,https://www.hilton.com/en/hotels/focuzhx-hampton-fuzhou-wusi-road/,true,491,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,491,¥491,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FOCHIHI,Hilton Fuzhou,Hilton Hotels & Resorts,MAINLAND_CN,CN,Fuzhou,"55 57 Zhenwu Rd, Taijiang District, Fuzhou, China",26.0611685065,119.280330202,https://www.hilton.com/en/hotels/fochihi-hilton-fuzhou/,true,568,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,568,¥568,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FOUNDHT,Home2 Suites by Hilton Fuzhou Cangshan,Home2 Suites by Hilton,MAINLAND_CN,CN,Fuzhou,"Block B, Shanya Building,, Fuzhou, China",26.03523,119.31936,https://www.hilton.com/en/hotels/foundht-home2-suites-fuzhou-cangshan/,true,402,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,402,¥402,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-KOWOWHX,Hampton by Hilton Ganzhou Zhangjiang New Area,Hampton by Hilton,MAINLAND_CN,CN,Ganzhou,"12 Ganjiangyuan Avenue,, Ganzhou, China",25.820498,114.940201,https://www.hilton.com/en/hotels/kowowhx-hampton-ganzhou-zhangjiang-new-area/,true,368,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,368,¥368,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-KOWLNGI,Hilton Garden Inn Ganzhou Longnan,Hilton Garden Inn,MAINLAND_CN,CN,Ganzhou,"2# Building, A-1, Shiren Area,, Ganzhou, China",24.915634,114.819122,https://www.hilton.com/en/hotels/kowlngi-hilton-garden-inn-ganzhou-longnan/,true,227,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,227,¥227,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-GZGGIHT,Home2 Suites by Hilton Ganzi Danba,Home2 Suites by Hilton,MAINLAND_CN,CN,Ganzi,"No. 33, Group 3, Buke Village, Ganzi, China",30.892662,101.873329,https://www.hilton.com/en/hotels/gzggiht-home2-suites-ganzi-danba/,false,,CNY,not_available_from_current_official_public_source,0,,,,,Hilton extract row has no leadRate.lowest object.
Hilton,HILTON-GOQQGDI,DoubleTree by Hilton Hotel Qinghai - Golmud,DoubleTree by Hilton,MAINLAND_CN,CN,Golmud,"No. 15-02 South Kunlun Road, Golmud, China",36.391655,94.903187,https://www.hilton.com/en/hotels/goqqgdi-doubletree-qinghai-golmud/,true,481,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,481,¥481,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGGADI,DoubleTree by Hilton Guang'an,DoubleTree by Hilton,MAINLAND_CN,CN,Guangan,"Building 30, No. 888, Shenguang Avenue, Economic and Technological Development Zone, Guangan, China",30.469722,106.680278,https://www.hilton.com/en/hotels/ckggadi-doubletree-guangan/,true,280,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,280,¥280,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-FUOLSGI,Hilton Garden Inn Foshan Lishui,Hilton Garden Inn,MAINLAND_CN,CN,Guangdong,"No. 5 Yue Chi Dong Road, He Village, Guangdong, China",23.191603,113.171474,https://www.hilton.com/en/hotels/fuolsgi-hilton-garden-inn-foshan-lishui/,true,258,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,258,¥258,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-GYSGCHX,Hampton by Hilton Guangyuan Lizhou Square,Hampton by Hilton,MAINLAND_CN,CN,Guangyuan,"No.1072 Lizhou East Rd,, Guangyuan, China",32.4321893664,105.8590669196,https://www.hilton.com/en/hotels/gysgchx-hampton-guangyuan-lizhou-square/,true,320,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,320,¥320,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CANUPUP,"Canton Hotel Guangzhou, Tapestry Collection by Hilton",Tapestry by Hilton,MAINLAND_CN,CN,Guangzhou,"No.374, Beijing Road, Guangzhou, China",23.12891761545,113.26950754023,https://www.hilton.com/en/hotels/canupup-canton-hotel-guangzhou/,true,538,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,538,¥538,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
