chain,spiritCode,hotelCode,name_en,brand_en,regionCode,countryCode,city_en,rate_available,rate_source,rate_currency,rate_amount_local,rate_amount_fmt,rate_amount_source_value,rate_plan_code,rate_plan_name,rate_plan_desc,points_rate,propertySiteURL_en
Hilton,HILTON-HGHXSHX,HGHXSHX,Hampton by Hilton Hangzhou Xiaoshan People's Square,Hampton by Hilton,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,418,¥418,61.56,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,16000,https://www.hilton.com/en/hotels/hghxshx-hampton-hangzhou-xiaoshan-peoples-square/
Hilton,HILTON-HGHANHX,HGHANHX,Hampton by Hilton Hangzhou Xixi Zijingang,Hampton by Hilton,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,600,¥600,88.38,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,23000,https://www.hilton.com/en/hotels/hghanhx-hampton-hangzhou-xixi-zijingang/
Hilton,HILTON-HGHHTHX,HGHHTHX,Hampton by Hilton Hangzhou Yunhe,Hampton by Hilton,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,479,¥479,70.61,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,18000,https://www.hilton.com/en/hotels/hghhthx-hampton-hangzhou-yunhe/
Hilton,HILTON-HGHHNHX,HGHHNHX,Hampton by Hilton Hangzhou Zhuantang Meiyuan,Hampton by Hilton,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,433,¥433,63.78,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,16000,https://www.hilton.com/en/hotels/hghhnhx-hampton-hangzhou-zhuantang-meiyuan/
Hilton,HILTON-HGHMSLX,HGHMSLX,"Hangzhou Muh Shoou Xixi Hotel, an SLH Hotel",Small Luxury Hotels of the World,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,2230,"¥2,230",328.28,HPPRP1,Honors Discount Breakfast Included,Includes breakfast. Hilton Honors Membership Required.,100000,https://www.hilton.com/en/hotels/hghmslx-hangzhou-muh-shoou-xixi-hotel/
Hilton,HILTON-HGHFCGI,HGHFCGI,Hilton Garden Inn Hangzhou Fuyang Fuchun,Hilton Garden Inn,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,344,¥344,50.68,HPPRP1,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Hilton Honors Membership Required.,14000,https://www.hilton.com/en/hotels/hghfcgi-hilton-garden-inn-hangzhou-fuyang-fuchun/
Hilton,HILTON-HGHONGI,HGHONGI,Hilton Garden Inn Hangzhou Grand Canal,Hilton Garden Inn,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,330,¥330,48.7,HPPRP1,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Hilton Honors Membership Required.,13000,https://www.hilton.com/en/hotels/hghongi-hilton-garden-inn-hangzhou-grand-canal/
Hilton,HILTON-HGHLUGI,HGHLUGI,Hilton Garden Inn Hangzhou Lu'niao,Hilton Garden Inn,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,303,¥303,44.71,HPPAP4,Honors Discount Advance Purchase,Pre-payment required and non-refundable. Hilton Honors Membership Required.,14000,https://www.hilton.com/en/hotels/hghlugi-hilton-garden-inn-hangzhou-luniao/
Hilton,HILTON-HGHXHGI,HGHXHGI,Hilton Garden Inn Hangzhou West Lake,Hilton Garden Inn,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,435,¥435,64.08,HPPRP1,Honors Discount,Change or cancel up to 1 day before arrival. Hilton Honors Membership Required.,17000,https://www.hilton.com/en/hotels/hghxhgi-hilton-garden-inn-hangzhou-west-lake/
Hilton,HILTON-HGHUKGI,HGHUKGI,Hilton Garden Inn Hangzhou Xiaoshan,Hilton Garden Inn,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,392,¥392,57.83,HPPRP1,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Hilton Honors Membership Required.,16000,https://www.hilton.com/en/hotels/hghukgi-hilton-garden-inn-hangzhou-xiaoshan/
Hilton,HILTON-HGHXXGI,HGHXXGI,Hilton Garden Inn Hangzhou Xixi Zijingang,Hilton Garden Inn,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,337,¥337,49.68,HPPRP1,Honors Discount,Change or cancel up to 1 day before arrival. Hilton Honors Membership Required.,13000,https://www.hilton.com/en/hotels/hghxxgi-hilton-garden-inn-hangzhou-xixi-zijingang/
Hilton,HILTON-HGHXIHT,HGHXIHT,Home2 Suites by Hilton Hangzhou East Railway Station,Home2 Suites by Hilton,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,493,¥493,72.59,SHTH4A,Honors Discount Advance Purchase,Free breakfast. No cancellations. Pay now. Hilton Honors Membership Required.,21000,https://www.hilton.com/en/hotels/hghxiht-home2-suites-hangzhou-east-railway-station/
Hilton,HILTON-HGHCAHT,HGHCAHT,Home2 Suites by Hilton Hangzhou Qianjiang New Town,Home2 Suites by Hilton,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,500,¥500,73.72,SHTH4A,Honors Discount Advance Purchase,Free breakfast. No cancellations. Pay now. Hilton Honors Membership Required.,20000,https://www.hilton.com/en/hotels/hghcaht-home2-suites-hangzhou-qianjiang-new-town/
Hilton,HILTON-HGHHAHT,HGHHAHT,Home2 Suites by Hilton Hangzhou Yuhang,Home2 Suites by Hilton,MAINLAND_CN,CN,Hangzhou,false,hilton_extract_no_lowest_rate,CNY,,,,,,,,https://www.hilton.com/en/hotels/hghhaht-home2-suites-hangzhou-yuhang/
Hilton,HILTON-HGHQVLX,HGHQVLX,"Qiushui Villa, an SLH Hotel",Small Luxury Hotels of the World,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,9818,"¥9,818",1445.14,HPPAP4,Honors Advance Purchase Breakfast Included,Free breakfast. No cancellations. Pay now. Hilton Honors Membership Required.,901000,https://www.hilton.com/en/hotels/hghqvlx-qiushui-villa/
Hilton,HILTON-HGHTMQQ,HGHTMQQ,"Shu Hua Hotel Tianmu Mountain, Curio Collection by Hilton",Curio Collection by Hilton,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,671,¥671,98.84,HPPAP4,Honors Discount Advance Purchase,Pre-payment required and non-refundable. Hilton Honors Membership Required.,29000,https://www.hilton.com/en/hotels/hghtmqq-shu-hua-hotel-tianmu-mountain/
Hilton,HILTON-HGHVHLX,HGHVHLX,"Vallie Hotel, an SLH Hotel",Small Luxury Hotels of the World,MAINLAND_CN,CN,Hangzhou,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,5684,"¥5,684",836.6,HPPRP1,Honors Discount Breakfast Included,Includes breakfast. Hilton Honors Membership Required.,130000,https://www.hilton.com/en/hotels/hghvhlx-vallie-hotel/
Hilton,HILTON-HRBHXHX,HRBHXHX,Hampton by Hilton Harbin Daoli,Hampton by Hilton,MAINLAND_CN,CN,Harbin,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,323,¥323,47.6,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,12000,https://www.hilton.com/en/hotels/hrbhxhx-hampton-harbin-daoli/
Hilton,HILTON-HRBHWHX,HRBHWHX,Hampton by Hilton Harbin Haxi,Hampton by Hilton,MAINLAND_CN,CN,Harbin,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,392,¥392,57.75,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,15000,https://www.hilton.com/en/hotels/hrbhwhx-hampton-harbin-haxi/
Hilton,HILTON-HRBINHX,HRBINHX,Hampton by Hilton Harbin Int'l Convention and Exhibition Center,Hampton by Hilton,MAINLAND_CN,CN,Harbin,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,492,¥492,72.51,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,19000,https://www.hilton.com/en/hotels/hrbinhx-hampton-harbin-intl-convention-and-exhibition-center/
Hilton,HILTON-HRBLAHX,HRBLAHX,Hampton by Hilton Harbin Qunli,Hampton by Hilton,MAINLAND_CN,CN,Harbin,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,395,¥395,58.23,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,15000,https://www.hilton.com/en/hotels/hrblahx-hampton-harbin-qunli/
Hilton,HILTON-HRBJWHX,HRBJWHX,Hampton by Hilton Harbin Sophia,Hampton by Hilton,MAINLAND_CN,CN,Harbin,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,404,¥404,59.5,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,15000,https://www.hilton.com/en/hotels/hrbjwhx-hampton-harbin-sophia/
Hilton,HILTON-HRBCTHX,HRBCTHX,Hampton by Hilton Harbin Zhongyang Street,Hampton by Hilton,MAINLAND_CN,CN,Harbin,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,424,¥424,62.51,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,16000,https://www.hilton.com/en/hotels/hrbcthx-hampton-harbin-zhongyang-street/
Hilton,HILTON-HRBYYHX,HRBYYHX,Hampton by Hilton Wuchang,Hampton by Hilton,MAINLAND_CN,CN,Harbin,false,hilton_extract_no_lowest_rate,CNY,,,,,,,,https://www.hilton.com/en/hotels/hrbyyhx-hampton-wuchang/
Hilton,HILTON-HRBXIGI,HRBXIGI,Hilton Garden Inn Harbin Haxi,Hilton Garden Inn,MAINLAND_CN,CN,Harbin,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,317,¥317,46.72,HPPRP1,Honors Discount,Change or cancel up to 1 day before arrival. Hilton Honors Membership Required.,,https://www.hilton.com/en/hotels/hrbxigi-hilton-garden-inn-harbin-haxi/
Hilton,HILTON-HRBRBHI,HRBRBHI,Hilton Harbin Exhibition Center,Hilton Hotels & Resorts,MAINLAND_CN,CN,Harbin,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,366,¥366,53.93,HPPAP4,Honors Discount Advance Purchase,Pre-payment required and non-refundable. Hilton Honors Membership Required.,15000,https://www.hilton.com/en/hotels/hrbrbhi-hilton-harbin/
Hilton,HILTON-HRBHCHT,HRBHCHT,Home2 Suites by Hilton Harbin Central Street,Home2 Suites by Hilton,MAINLAND_CN,CN,Harbin,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,344,¥344,50.66,SHTH4A,Honors Discount Advance Purchase,Free breakfast. No cancellations. Pay now. Hilton Honors Membership Required.,15000,https://www.hilton.com/en/hotels/hrbhcht-home2-suites-harbin-central-street/
Hilton,HILTON-HRBHNHT,HRBHNHT,Home2 Suites by Hilton Harbin Qunli,Home2 Suites by Hilton,MAINLAND_CN,CN,Harbin,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,321,¥321,47.26,SHTH4A,Honors Discount Advance Purchase,Free breakfast. No cancellations. Pay now. Hilton Honors Membership Required.,14000,https://www.hilton.com/en/hotels/hrbhnht-home2-suites-harbin-qunli/
Hilton,HILTON-CGOXIHX,CGOXIHX,Hampton by Hilton Hebi Railway Station,Hampton by Hilton,MAINLAND_CN,CN,Hebi,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,329,¥329,48.55,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,13000,https://www.hilton.com/en/hotels/cgoxihx-hampton-hebi-railway-station/
Hilton,HILTON-HFEZSHX,HFEZSHX,Hampton by Hilton Hefei Binhu,Hampton by Hilton,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,404,¥404,59.5,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,15000,https://www.hilton.com/en/hotels/hfezshx-hampton-hefei-binhu/
Hilton,HILTON-HFEFAHX,HFEFAHX,Hampton by Hilton Hefei Economic Development Zone,Hampton by Hilton,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,349,¥349,51.41,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,13000,https://www.hilton.com/en/hotels/hfefahx-hampton-hefei-economic-development-zone/
Hilton,HILTON-HFEHEHX,HFEHEHX,Hampton by Hilton Hefei Feidong,Hampton by Hilton,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,390,¥390,57.44,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,15000,https://www.hilton.com/en/hotels/hfehehx-hampton-hefei-feidong/
Hilton,HILTON-HFEGXHX,HFEGXHX,Hampton by Hilton Hefei High-Tech Zone,Hampton by Hilton,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,333,¥333,49.03,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,13000,https://www.hilton.com/en/hotels/hfegxhx-hampton-hefei-high-tech-zone/
Hilton,HILTON-HFEXIHX,HFEXIHX,Hampton by Hilton Hefei Luyang,Hampton by Hilton,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,347,¥347,51.09,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,13000,https://www.hilton.com/en/hotels/hfexihx-hampton-hefei-luyang/
Hilton,HILTON-HFESXHX,HFESXHX,Hampton by Hilton Hefei Sanxiaokou,Hampton by Hilton,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,358,¥358,52.84,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,14000,https://www.hilton.com/en/hotels/hfesxhx-hampton-hefei-sanxiaokou/
Hilton,HILTON-HFEHSHX,HFEHSHX,Hampton by Hilton Hefei West Railway Station Sili River,Hampton by Hilton,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,377,¥377,55.53,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,14000,https://www.hilton.com/en/hotels/hfehshx-hampton-hefei-west-railway-station-sili-river/
Hilton,HILTON-HFEFFHX,HFEFFHX,Hampton by Hilton Hefei Xinqiao International Airport,Hampton by Hilton,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,405,¥405,59.66,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,15000,https://www.hilton.com/en/hotels/hfeffhx-hampton-hefei-xinqiao-international-airport/
Hilton,HILTON-HFEBHGI,HFEBHGI,Hilton Garden Inn Hefei Binhu New District,Hilton Garden Inn,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,293,¥293,43.14,HPPAP4,Honors Discount Advance Purchase,Pre-payment required and non-refundable. Hilton Honors Membership Required.,13000,https://www.hilton.com/en/hotels/hfebhgi-hilton-garden-inn-hefei-binhu-new-district/
Hilton,HILTON-HFEJSGI,HFEJSGI,Hilton Garden Inn Hefei Feixi,Hilton Garden Inn,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,290,¥290,42.76,HPPRP1,Honors Discount,Change or cancel up to 1 day before arrival. Hilton Honors Membership Required.,12000,https://www.hilton.com/en/hotels/hfejsgi-hilton-garden-inn-hefei-feixi/
Hilton,HILTON-HFEHTGI,HFEHTGI,Hilton Garden Inn Hefei High-Tech Zone,Hilton Garden Inn,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,320,¥320,47.2,HPPAP4,Honors Discount Advance Purchase,Pre-payment required and non-refundable. Hilton Honors Membership Required.,14000,https://www.hilton.com/en/hotels/hfehtgi-hilton-garden-inn-hefei-high-tech-zone/
Hilton,HILTON-HFEHIHI,HFEHIHI,Hilton Hefei,Hilton Hotels & Resorts,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,439,¥439,64.68,HPPRP1,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Hilton Honors Membership Required.,17000,https://www.hilton.com/en/hotels/hfehihi-hilton-hefei/
Hilton,HILTON-HFEEIHT,HFEEIHT,Home2 Suites by Hilton Hefei South Railway Station,Home2 Suites by Hilton,MAINLAND_CN,CN,Hefei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,320,¥320,47.12,SHTH4A,Honors Discount Advance Purchase,Free breakfast. No cancellations. Pay now. Hilton Honors Membership Required.,14000,https://www.hilton.com/en/hotels/hfeeiht-home2-suites-hefei-south-railway-station/
Hilton,HILTON-HEKHEHX,HEKHEHX,Hampton by Hilton Heihe,Hampton by Hilton,MAINLAND_CN,CN,Heihe,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,379,¥379,55.85,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,14000,https://www.hilton.com/en/hotels/hekhehx-hampton-heihe/
Hilton,HILTON-SJWHGHT,SJWHGHT,Home2 Suites by Hilton Hengshui Taocheng,Home2 Suites by Hilton,MAINLAND_CN,CN,Hengshui,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,386,¥386,56.88,SHTH4A,Honors Discount Advance Purchase,Free breakfast. No cancellations. Pay now. Hilton Honors Membership Required.,16000,https://www.hilton.com/en/hotels/sjwhght-home2-suites-hengshui-taocheng/
Hilton,HILTON-HNYXOHX,HNYXOHX,Hampton by Hilton Hengyang Huaxin,Hampton by Hilton,MAINLAND_CN,CN,Hengyang,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,451,¥451,66.48,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,17000,https://www.hilton.com/en/hotels/hnyxohx-hampton-hengyang-huaxin/
Hilton,HILTON-HNYSGGI,HNYSGGI,Hilton Garden Inn Hengyang Shigu,Hilton Garden Inn,MAINLAND_CN,CN,Hengyang,false,hilton_extract_no_lowest_rate,CNY,,,,,,,,https://www.hilton.com/en/hotels/hnysggi-hilton-garden-inn-hengyang-shigu/
Hilton,HILTON-HNYMTHT,HNYMTHT,Home2 Suites by Hilton Hengyang Xidu,Home2 Suites by Hilton,MAINLAND_CN,CN,Hengyang,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,373,¥373,55.05,SHTH4A,Honors Discount Advance Purchase,Free breakfast. No cancellations. Pay now. Hilton Honors Membership Required.,16000,https://www.hilton.com/en/hotels/hnymtht-home2-suites-hengyang-xidu/
Hilton,HILTON-HNYCAHT,HNYCAHT,Home2 Suites by Hilton Hengyang Zhengxiang,Home2 Suites by Hilton,MAINLAND_CN,CN,Hengyang,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,320,¥320,47.12,SHTH4A,Honors Discount Advance Purchase,Free breakfast. No cancellations. Pay now. Hilton Honors Membership Required.,14000,https://www.hilton.com/en/hotels/hnycaht-home2-suites-hengyang-zhengxiang/
Hilton,HILTON-HUZHADI,HUZHADI,DoubleTree by Hilton Hotel Heyuan,DoubleTree by Hilton,MAINLAND_CN,CN,Heyuan,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,339,¥339,49.98,HPPRP1,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Hilton Honors Membership Required.,13000,https://www.hilton.com/en/hotels/huzhadi-doubletree-heyuan/
Hilton,HILTON-HUZWGHX,HUZWGHX,Hampton by Hilton Heyuan Hakka Cultural Park,Hampton by Hilton,MAINLAND_CN,CN,Heyuan,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,347,¥347,51.09,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,13000,https://www.hilton.com/en/hotels/huzwghx-hampton-heyuan-hakka-cultural-park/
Hilton,HILTON-JNGHEGI,JNGHEGI,Hilton Garden Inn Heze,Hilton Garden Inn,MAINLAND_CN,CN,Heze,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,302,¥302,44.45,HPPAP4,Honors Discount Advance Purchase,Pre-payment required and non-refundable. Hilton Honors Membership Required.,13000,https://www.hilton.com/en/hotels/jnghegi-hilton-garden-inn-heze/
Hilton,HILTON-HZADMHT,HZADMHT,Home2 Suites by Hilton Heze Dongming,Home2 Suites by Hilton,MAINLAND_CN,CN,Heze,false,hilton_extract_no_lowest_rate,CNY,,,,,,,,https://www.hilton.com/en/hotels/hzadmht-home2-suites-heze-dongming/
Hilton,HILTON-HLHHXHX,HLHHXHX,Hampton by Hilton Ulanhot,Hampton by Hilton,MAINLAND_CN,CN,Hinggan,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,377,¥377,55.53,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,14000,https://www.hilton.com/en/hotels/hlhhxhx-hampton-ulanhot/
Hilton,HILTON-HETSIHX,HETSIHX,Hampton by Hilton Hohhot East Railway Station,Hampton by Hilton,MAINLAND_CN,CN,Hohhot,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,397,¥397,58.55,LHHH1P,Honors Discount,Change or cancel up to 1 day before arrival. Free breakfast. Hilton Honors Membership Required.,15000,https://www.hilton.com/en/hotels/hetsihx-hampton-hohhot-east-railway-station/
Hilton,HILTON-HETHTHX,HETHTHX,Hampton by Hilton Hohhot Gulou,Hampton by Hilton,MAINLAND_CN,CN,Hohhot,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,313,¥313,46.17,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,12000,https://www.hilton.com/en/hotels/heththx-hampton-hohhot-gulou/
Hilton,HILTON-HETHCHX,HETHCHX,Hampton by Hilton Hohhot Yuquan Hengsheng Plaza,Hampton by Hilton,MAINLAND_CN,CN,Hohhot,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,423,¥423,62.36,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,16000,https://www.hilton.com/en/hotels/hethchx-hampton-hohhot-yuquan-hengsheng-plaza/
Hilton,HILTON-HETOHHT,HETOHHT,Home2 Suites by Hilton Hohhot Jokhang Temple Hailiang Square,Home2 Suites by Hilton,MAINLAND_CN,CN,Hohhot,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,324,¥324,47.83,SHTH4A,Honors Discount Advance Purchase,Free breakfast. No cancellations. Pay now. Hilton Honors Membership Required.,14000,https://www.hilton.com/en/hotels/hetohht-home2-suites-hohhot-jokhang-temple-hailiang-square/
Hilton,HILTON-HTNHAHX,HTNHAHX,Hampton by Hilton Hotan,Hampton by Hilton,MAINLAND_CN,CN,Hotan,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,424,¥424,62.51,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,16000,https://www.hilton.com/en/hotels/htnhahx-hampton-hotan/
Hilton,HILTON-HIAXAHX,HIAXAHX,Hampton by Hilton Huai'an Bochi Mountain Park,Hampton by Hilton,MAINLAND_CN,CN,Huai'an,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,340,¥340,50.14,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,13000,https://www.hilton.com/en/hotels/hiaxahx-hampton-huaian-bochi-mountain-park/
Hilton,HILTON-HIAEDHX,HIAEDHX,Hampton by Hilton Huai'an Jingkai,Hampton by Hilton,MAINLAND_CN,CN,Huai'an,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,347,¥347,51.09,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,13000,https://www.hilton.com/en/hotels/hiaedhx-hampton-huaian-jingkai/
Hilton,HILTON-HIAADHX,HIAADHX,Hampton by Hilton Huai'an Xuyi,Hampton by Hilton,MAINLAND_CN,CN,Huai'an,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,358,¥358,52.84,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,14000,https://www.hilton.com/en/hotels/hiaadhx-hampton-huaian-xuyi/
Hilton,HILTON-HIAHYGI,HIAHYGI,Hilton Garden Inn Huai'an Huaiyin,Hilton Garden Inn,MAINLAND_CN,CN,Huai'an,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,264,¥264,38.96,HPPRP1,Honors Discount,Change or cancel up to 1 day before arrival. Hilton Honors Membership Required.,11000,https://www.hilton.com/en/hotels/hiahygi-hilton-garden-inn-huaian-huaiyin/
Hilton,HILTON-HIAHCGI,HIAHCGI,Hilton Garden Inn Huai'an Jinhu,Hilton Garden Inn,MAINLAND_CN,CN,Huai'an,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,300,¥300,44.29,HPPRP1,Honors Discount,Change or cancel up to 1 day before arrival. Hilton Honors Membership Required.,12000,https://www.hilton.com/en/hotels/hiahcgi-hilton-garden-inn-huaian-jinhu/
Hilton,HILTON-SZVHBHX,SZVHBHX,Hampton by Hilton Huaibei Donghu,Hampton by Hilton,MAINLAND_CN,CN,Huaibei,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,302,¥302,44.59,LHHH1P,Honors Discount,Change or cancel by 6pm local hotel time day of arrival. Free breakfast. Hilton Honors Membership Required.,12000,https://www.hilton.com/en/hotels/szvhbhx-hampton-huaibei-donghu/
Hilton,HILTON-HJJAJGI,HJJAJGI,Hilton Garden Inn Huaihua Anjiang,Hilton Garden Inn,MAINLAND_CN,CN,Huaihua,true,hilton_official_hotel_summary_extract_leadRate.lowest,CNY,258,¥258,38.05,HPPRP1,Honors Discount,Change or cancel up to 1 day before arrival. Hilton Honors Membership Required.,10000,https://www.hilton.com/en/hotels/hjjajgi-hilton-garden-inn-huaihua-anijang/
